file	line_num	entity	context_before	tag_text	context_after	decision
090_魏豹彭越列传.tagged.md	25	楚	@越〗，〖@越〗大破〖&楚〗军。〖%汉王二年春〗，与〖&魏〗王〖@豹〗及诸侯东击	〖&楚〗	，〖@彭越〗将其兵三〖%万馀人〗归〖&汉〗於〖=外黄〗。〖&汉〗王曰："〖@彭〗	feudal
090_魏豹彭越列传.tagged.md	25	魏	越〗助之。〖=昌邑〗未下，〖@沛公〗引兵西。〖@彭越〗亦将其众居〖=钜野〗中，收	〖&魏〗	散卒。〖@项籍〗入关，王诸侯，还归，〖@彭越〗众〖%万馀人〗毋所属。〖%汉元年秋	feudal
090_魏豹彭越列传.tagged.md	25	魏	&楚〗命〖@萧公角〗将兵击〖@越〗，〖@越〗大破〖&楚〗军。〖%汉王二年春〗，与	〖&魏〗	王〖@豹〗及诸侯东击〖&楚〗，〖@彭越〗将其兵三〖%万馀人〗归〖&汉〗於〖=外黄	feudal
090_魏豹彭越列传.tagged.md	25	魏	彭越〗将其兵三〖%万馀人〗归〖&汉〗於〖=外黄〗。〖&汉〗王曰："〖@彭〗将军收	〖&魏〗	地得〖%十馀城〗，欲急立〖&魏〗後。今〖'西魏〗王〖@豹〗亦〖&魏〗王〖@咎〗从	feudal
090_魏豹彭越列传.tagged.md	25	魏	汉〗於〖=外黄〗。〖&汉〗王曰："〖@彭〗将军收〖&魏〗地得〖%十馀城〗，欲急立	〖&魏〗	後。今〖'西魏〗王〖@豹〗亦〖&魏〗王〖@咎〗从弟也，真〖&魏〗後。"乃拜〖@彭	feudal
090_魏豹彭越列传.tagged.md	25	魏	@彭〗将军收〖&魏〗地得〖%十馀城〗，欲急立〖&魏〗後。今〖'西魏〗王〖@豹〗亦	〖&魏〗	王〖@咎〗从弟也，真〖&魏〗後。"乃拜〖@彭越〗为〖&魏〗〖;相国〗，擅将其兵，	feudal
090_魏豹彭越列传.tagged.md	25	魏	十馀城〗，欲急立〖&魏〗後。今〖'西魏〗王〖@豹〗亦〖&魏〗王〖@咎〗从弟也，真	〖&魏〗	後。"乃拜〖@彭越〗为〖&魏〗〖;相国〗，擅将其兵，略定〖=梁地〗。	feudal
090_魏豹彭越列传.tagged.md	25	魏	〖'西魏〗王〖@豹〗亦〖&魏〗王〖@咎〗从弟也，真〖&魏〗後。"乃拜〖@彭越〗为	〖&魏〗	〖;相国〗，擅将其兵，略定〖=梁地〗。	feudal
090_魏豹彭越列传.tagged.md	27	楚	下城，独将其兵北居〖=河上〗。〖%汉王三年〗，〖@彭越〗常往来为〖&汉〗游兵，击	〖&楚〗	，绝其後粮於〖=梁地〗。〖%汉四年冬〗，〖@项王〗与〖&汉〗王相距〖=荥阳〗，〖	feudal
090_魏豹彭越列传.tagged.md	27	楚	城。〖@项王〗闻之，乃使〖@曹咎〗守〖=成皋〗，自东收〖@彭越〗所下城邑，皆复为	〖&楚〗	。〖@越〗将其兵北走〖=穀城〗。〖%汉五年秋〗，〖@项王〗之南走〖=阳夏〗，〖@	feudal
090_魏豹彭越列传.tagged.md	29	楚	[9] 〖&汉〗王败，使使召〖@彭越〗并力击	〖&楚〗	。〖@越〗曰："〖&魏〗地初定，尚畏〖&楚〗，未可去。"〖&汉〗王追〖&楚〗，为	feudal
090_魏豹彭越列传.tagged.md	29	楚	〖&汉〗王败，使使召〖@彭越〗并力击〖&楚〗。〖@越〗曰："〖&魏〗地初定，尚畏	〖&楚〗	，未可去。"〖&汉〗王追〖&楚〗，为〖@项籍〗所败〖=固陵〗。乃谓〖;留侯〗曰：	feudal
090_魏豹彭越列传.tagged.md	29	楚	力击〖&楚〗。〖@越〗曰："〖&魏〗地初定，尚畏〖&楚〗，未可去。"〖&汉〗王追	〖&楚〗	，为〖@项籍〗所败〖=固陵〗。乃谓〖;留侯〗曰："诸侯兵不从，为之柰何？"〖;留	feudal
090_魏豹彭越列传.tagged.md	29	楚	〗〖;相国〗。今〖@豹〗死毋後，且〖@越〗亦欲王，而君王不蚤定。与此两国约：即胜	〖&楚〗	，〖=睢阳〗以北至〖=穀城〗，皆以王〖@彭〗〖;相国〗；从〖=陈〗以东傅海，与〖	feudal
090_魏豹彭越列传.tagged.md	29	楚	彭〗〖;相国〗；从〖=陈〗以东傅海，与〖'齐〗王〖@信〗。〖'齐〗王〖@信〗家在	〖&楚〗	，此其意欲复得故邑。君王能出捐此地许〖%二人〗，〖%二人〗今可致；即不能，事未可	feudal
090_魏豹彭越列传.tagged.md	29	楚	乃发使使〖@彭越〗，如〖;留侯〗策。使者至，〖@彭越〗乃悉引兵会〖=垓下〗，遂破	〖&楚〗	。〖@项籍〗已死。春，立〖@彭越〗为〖&梁〗王，都〖=定陶〗。	feudal
090_魏豹彭越列传.tagged.md	29	魏	[9] 〖&汉〗王败，使使召〖@彭越〗并力击〖&楚〗。〖@越〗曰："	〖&魏〗	地初定，尚畏〖&楚〗，未可去。"〖&汉〗王追〖&楚〗，为〖@项籍〗所败〖=固陵〗	feudal
090_魏豹彭越列传.tagged.md	29	魏	〗亦不自坚。〖@彭越〗本定〖=梁地〗，功多，始君王以〖@魏豹〗故，拜〖@彭越〗为	〖&魏〗	〖;相国〗。今〖@豹〗死毋後，且〖@越〗亦欲王，而君王不蚤定。与此两国约：即胜〖	feudal
090_魏豹彭越列传.tagged.md	29	梁	〖@彭越〗乃悉引兵会〖=垓下〗，遂破〖&楚〗。〖@项籍〗已死。春，立〖@彭越〗为	〖&梁〗	王，都〖=定陶〗。	feudal
090_魏豹彭越列传.tagged.md	35	梁	1] 〖%十年秋〗，〖@陈豨〗反〖&代〗地，〖@高帝〗自往击，至〖=邯郸〗，徵兵	〖&梁〗	王。〖&梁〗王称病，使将将兵诣〖=邯郸〗。〖@高帝〗怒，使人让〖&梁〗王。〖&梁	feudal
090_魏豹彭越列传.tagged.md	35	梁	年秋〗，〖@陈豨〗反〖&代〗地，〖@高帝〗自往击，至〖=邯郸〗，徵兵〖&梁〗王。	〖&梁〗	王称病，使将将兵诣〖=邯郸〗。〖@高帝〗怒，使人让〖&梁〗王。〖&梁〗王恐，欲自	feudal
090_魏豹彭越列传.tagged.md	35	梁	郸〗，徵兵〖&梁〗王。〖&梁〗王称病，使将将兵诣〖=邯郸〗。〖@高帝〗怒，使人让	〖&梁〗	王。〖&梁〗王恐，欲自往谢。其将〖@扈辄〗曰："王始不往，见让而往，往则为禽矣。	feudal
090_魏豹彭越列传.tagged.md	35	梁	&梁〗王。〖&梁〗王称病，使将将兵诣〖=邯郸〗。〖@高帝〗怒，使人让〖&梁〗王。	〖&梁〗	王恐，欲自往谢。其将〖@扈辄〗曰："王始不往，见让而往，往则为禽矣。不如遂发兵反	feudal
090_魏豹彭越列传.tagged.md	35	梁	，欲自往谢。其将〖@扈辄〗曰："王始不往，见让而往，往则为禽矣。不如遂发兵反。"	〖&梁〗	王不听，称病。〖&梁〗王怒其〖;太仆〗，欲斩之。〖;太仆〗亡走〖&汉〗，告〖&梁	feudal
090_魏豹彭越列传.tagged.md	35	梁	辄〗曰："王始不往，见让而往，往则为禽矣。不如遂发兵反。"〖&梁〗王不听，称病。	〖&梁〗	王怒其〖;太仆〗，欲斩之。〖;太仆〗亡走〖&汉〗，告〖&梁〗王与〖@扈辄〗谋反。	feudal
090_魏豹彭越列传.tagged.md	35	梁	&梁〗王不听，称病。〖&梁〗王怒其〖;太仆〗，欲斩之。〖;太仆〗亡走〖&汉〗，告	〖&梁〗	王与〖@扈辄〗谋反。於是上使使掩〖&梁〗王，〖&梁〗王不觉，捕〖&梁〗王，囚之〖	feudal
090_魏豹彭越列传.tagged.md	35	梁	仆〗，欲斩之。〖;太仆〗亡走〖&汉〗，告〖&梁〗王与〖@扈辄〗谋反。於是上使使掩	〖&梁〗	王，〖&梁〗王不觉，捕〖&梁〗王，囚之〖=雒阳〗。〖;有司〗治反形己具，请论如法	feudal
090_魏豹彭越列传.tagged.md	35	梁	。〖;太仆〗亡走〖&汉〗，告〖&梁〗王与〖@扈辄〗谋反。於是上使使掩〖&梁〗王，	〖&梁〗	王不觉，捕〖&梁〗王，囚之〖=雒阳〗。〖;有司〗治反形己具，请论如法。上赦以为庶	feudal
090_魏豹彭越列传.tagged.md	35	梁	&汉〗，告〖&梁〗王与〖@扈辄〗谋反。於是上使使掩〖&梁〗王，〖&梁〗王不觉，捕	〖&梁〗	王，囚之〖=雒阳〗。〖;有司〗治反形己具，请论如法。上赦以为庶人，传处〖=蜀〗〖	feudal
090_魏豹彭越列传.tagged.md	35	代	[11] 〖%十年秋〗，〖@陈豨〗反	〖&代〗	地，〖@高帝〗自往击，至〖=邯郸〗，徵兵〖&梁〗王。〖&梁〗王称病，使将将兵诣〖	feudal
090_魏豹彭越列传.tagged.md	44	楚	[13] 〖@魏咎〗兄弟，因时而王。〖@豹〗後属	〖&楚〗	，其国遂亡。〖@仲〗起〖=昌邑〗，归〖&汉〗〖=外黄〗。往来声援，再续军粮。徵兵	feudal
091_黥布列传.tagged.md	7	秦	[1] 〖@黥布〗者，〖=六〗人也，姓〖@英〗氏。	〖&秦〗	时为布衣。少年，有客相之曰："当刑而王。"及壮，【坐法】黥。〖@布〗欣然笑曰；"	feudal
091_黥布列传.tagged.md	11	秦	[2] 〖@陈胜〗之起也，〖@布〗乃见〖@番君〗，与其众叛	〖&秦〗	，聚兵〖%数千人〗。〖@番君〗以其女妻之。〖@章邯〗之灭〖@陈胜〗，破〖@吕臣〗	feudal
091_黥布列传.tagged.md	11	秦	@番君〗以其女妻之。〖@章邯〗之灭〖@陈胜〗，破〖@吕臣〗军，〖@布〗乃引兵北击	〖&秦〗	〖;左右校〗，破之〖=清波〗，引兵而东。闻〖@项梁〗定〖=江东〗〖=会稽〗，涉江	feudal
091_黥布列传.tagged.md	11	楚	兵而东。闻〖@项梁〗定〖=江东〗〖=会稽〗，涉江而西。〖@陈婴〗以〖@项〗氏世为	〖&楚〗	将，乃以兵属〖@项梁〗，渡〖=淮南〗，〖@英布〗、〖@蒲将军〗亦以兵属〖@项梁〗	feudal
091_黥布列传.tagged.md	13	秦	〖=定陶〗，〖;怀王〗徙都〖=彭城〗，诸将〖@英布〗亦皆保聚〖=彭城〗。当是时，	〖&秦〗	急围〖&赵〗，〖&赵〗数使人请救。〖;怀王〗使〖@宋义〗为〖;上将〗，〖@范曾〗	feudal
091_黥布列传.tagged.md	13	秦	王〗因立〖@籍〗为〖;上将军〗，诸将皆属〖@项籍〗。〖@项籍〗使〖@布〗先渡河击	〖&秦〗	，〖@布〗数有利，〖@籍〗乃悉引兵涉河从之，遂破〖&秦〗军，降〖@章邯〗等。〖&	feudal
091_黥布列传.tagged.md	13	秦	项籍〗使〖@布〗先渡河击〖&秦〗，〖@布〗数有利，〖@籍〗乃悉引兵涉河从之，遂破	〖&秦〗	军，降〖@章邯〗等。〖&楚〗兵常胜，功冠诸侯。诸侯兵皆以服属〖&楚〗者，以〖@布	feudal
091_黥布列传.tagged.md	13	楚	〖@秦嘉〗等，〖@布〗常〖;冠军〗。〖@项梁〗至〖=薛〗，闻〖@陈王〗定死，乃立	〖&楚〗	〖;怀王〗。〖@项梁〗号为〖;武信君〗，〖@英布〗为〖;当阳君〗。〖@项梁〗败死	feudal
091_黥布列传.tagged.md	13	楚	秦〗，〖@布〗数有利，〖@籍〗乃悉引兵涉河从之，遂破〖&秦〗军，降〖@章邯〗等。	〖&楚〗	兵常胜，功冠诸侯。诸侯兵皆以服属〖&楚〗者，以〖@布〗数以少败众也。	feudal
091_黥布列传.tagged.md	13	楚	河从之，遂破〖&秦〗军，降〖@章邯〗等。〖&楚〗兵常胜，功冠诸侯。诸侯兵皆以服属	〖&楚〗	者，以〖@布〗数以少败众也。	feudal
091_黥布列传.tagged.md	13	赵	〖;怀王〗徙都〖=彭城〗，诸将〖@英布〗亦皆保聚〖=彭城〗。当是时，〖&秦〗急围	〖&赵〗	，〖&赵〗数使人请救。〖;怀王〗使〖@宋义〗为〖;上将〗，〖@范曾〗为〖;末将〗	feudal
091_黥布列传.tagged.md	13	赵	徙都〖=彭城〗，诸将〖@英布〗亦皆保聚〖=彭城〗。当是时，〖&秦〗急围〖&赵〗，	〖&赵〗	数使人请救。〖;怀王〗使〖@宋义〗为〖;上将〗，〖@范曾〗为〖;末将〗，〖@项籍	feudal
091_黥布列传.tagged.md	13	赵	，〖@项籍〗为〖;次将〗，〖@英在〗、〖@蒲将军〗皆为将军，悉属〖@宋义〗，北救	〖&赵〗	。及〖@项籍〗杀〖@宋义〗於〖=河上〗，〖;怀王〗因立〖@籍〗为〖;上将军〗，诸	feudal
091_黥布列传.tagged.md	15	秦	[4] 〖@项籍〗之引兵西至〖=新安〗，又使〖@布〗等夜击阬〖@章邯〗	〖&秦〗	卒〖%二十馀万〗人。至关，不得入，又使〖@布〗等先从间道破关〖;下军〗，遂得入，	feudal
091_黥布列传.tagged.md	21	楚	[6] 〖%汉二年〗，〖'齐〗王〖@田荣〗畔	〖&楚〗	，〖@项王〗往击〖'齐〗，徵兵〖'九江〗，〖'九江〗王〖@布〗称病不往，遣将将〖	feudal
091_黥布列传.tagged.md	21	楚	徵兵〖'九江〗，〖'九江〗王〖@布〗称病不往，遣将将〖%数千人〗行。〖&汉〗之败	〖&楚〗	〖=彭城〗，〖@布〗又称病不佐〖&楚〗。〖@项王〗由此怨〖@布〗，数使使者诮让召	feudal
091_黥布列传.tagged.md	21	楚	病不往，遣将将〖%数千人〗行。〖&汉〗之败〖&楚〗〖=彭城〗，〖@布〗又称病不佐	〖&楚〗	。〖@项王〗由此怨〖@布〗，数使使者诮让召〖@布〗，〖@布〗愈恐，不敢往。〖@项	feudal
091_黥布列传.tagged.md	21	赵	@布〗，数使使者诮让召〖@布〗，〖@布〗愈恐，不敢往。〖@项王〗方北忧〖'齐〗、	〖&赵〗	，西患〖&汉〗，所与者独〖'九江〗王，又多〖@布〗材，欲亲用之，以故未击。	feudal
091_黥布列传.tagged.md	25	楚	[7] 〖%汉三年〗，〖&汉〗王击	〖&楚〗	，大战〖=彭城〗，不利，出〖=梁地〗，至〖=虞〗，谓左右曰："如彼等者，无足与计	feudal
091_黥布列传.tagged.md	25	楚	;随何〗进曰："不审陛下所谓。"〖&汉〗王曰："孰能为我使〖=淮南〗，令之发兵倍	〖&楚〗	，留〖@项王〗於〖'齐〗〖%数月〗，我之取〔天下〕可以百全。"〖@随何〗曰："臣	feudal
091_黥布列传.tagged.md	25	楚	宰〗主之，〖%三日〗不得见。〖@随何〗因说〖;太宰〗曰："王之不见〖@何〗，必以	〖&楚〗	为彊，以〖&汉〗为弱，此臣之所以为使。使〖@何〗得见，言之而是邪，是大王所欲闻也	feudal
091_黥布列传.tagged.md	25	楚	邪，使〖@何〗等二〖%十人〗伏〖*斧质〗〖=淮南〗市，以〖;明王〗倍〖&汉〗而与	〖&楚〗	也。"〖;太宰〗乃言之王，王见之。〖@随何〗曰："〖&汉〗王使臣敬进书大王御者，	feudal
091_黥布列传.tagged.md	25	楚	太宰〗乃言之王，王见之。〖@随何〗曰："〖&汉〗王使臣敬进书大王御者，窃怪大王与	〖&楚〗	何亲也。"〖=淮南〗王曰："寡人北乡而臣事之。"〖@随何〗曰："大王与〖@项王〗	feudal
091_黥布列传.tagged.md	25	楚	人北乡而臣事之。"〖@随何〗曰："大王与〖@项王〗俱列为诸侯，北乡而臣事之，必以	〖&楚〗	为彊，可以讬国也。〖@项王〗伐〖'齐〗，身负〖*板筑〗，以为士卒先，大王宜悉〖=	feudal
091_黥布列传.tagged.md	25	楚	王〗伐〖'齐〗，身负〖*板筑〗，以为士卒先，大王宜悉〖=淮南〗之众，身自将之，为	〖&楚〗	军前锋，今乃发〖%四千人〗以助〖&楚〗。夫北面而臣事人者，固若是乎？夫〖&汉〗王	feudal
091_黥布列传.tagged.md	25	楚	卒先，大王宜悉〖=淮南〗之众，身自将之，为〖&楚〗军前锋，今乃发〖%四千人〗以助	〖&楚〗	。夫北面而臣事人者，固若是乎？夫〖&汉〗王战於〖=彭城〗，〖@项王〗未出〖'齐〗	feudal
091_黥布列传.tagged.md	25	楚	万人〗之众，无一人渡淮者，垂拱而观其孰胜。夫讬国於人者，固若是乎？大王提空名以乡	〖&楚〗	，而欲厚自讬，臣窃为大王不取也。然而大王不背〖&楚〗者，以〖&汉〗为弱也。夫〖&	feudal
091_黥布列传.tagged.md	25	楚	者，固若是乎？大王提空名以乡〖&楚〗，而欲厚自讬，臣窃为大王不取也。然而大王不背	〖&楚〗	者，以〖&汉〗为弱也。夫〖&楚〗兵虽彊，〔天下〕负之以不义之名，以其背盟约而杀〖	feudal
091_黥布列传.tagged.md	25	楚	楚〗，而欲厚自讬，臣窃为大王不取也。然而大王不背〖&楚〗者，以〖&汉〗为弱也。夫	〖&楚〗	兵虽彊，〔天下〕负之以不义之名，以其背盟约而杀〖;义帝〗也。然而〖&楚〗王恃战胜	feudal
091_黥布列传.tagged.md	25	楚	弱也。夫〖&楚〗兵虽彊，〔天下〕负之以不义之名，以其背盟约而杀〖;义帝〗也。然而	〖&楚〗	王恃战胜自彊，〖&汉〗王收诸侯，还守〖=成皋〗、〖=荥阳〗，下〖=蜀〗、〖=汉〗	feudal
091_黥布列传.tagged.md	25	楚	，还守〖=成皋〗、〖=荥阳〗，下〖=蜀〗、〖=汉〗之粟，深沟壁垒，分卒守徼乘塞，	〖&楚〗	人还兵，间以〖=梁地〗，深入敌国八九〖@百里〗，欲战则不得，攻城则力不能，老弱转	feudal
091_黥布列传.tagged.md	25	楚	地〗，深入敌国八九〖@百里〗，欲战则不得，攻城则力不能，老弱转粮〖%千里〗之外；	〖&楚〗	兵至〖=荥阳〗、〖=成皋〗，〖&汉〗坚守而不动，进则不得攻，退则不得解。故曰〖&	feudal
091_黥布列传.tagged.md	25	楚	楚〗兵至〖=荥阳〗、〖=成皋〗，〖&汉〗坚守而不动，进则不得攻，退则不得解。故曰	〖&楚〗	兵不足恃也。使〖&楚〗胜〖&汉〗，则诸侯自危惧而相救。夫〖&楚〗之彊，適足以致〔	feudal
091_黥布列传.tagged.md	25	楚	=成皋〗，〖&汉〗坚守而不动，进则不得攻，退则不得解。故曰〖&楚〗兵不足恃也。使	〖&楚〗	胜〖&汉〗，则诸侯自危惧而相救。夫〖&楚〗之彊，適足以致〔天下〕之兵耳。故〖&楚	feudal
091_黥布列传.tagged.md	25	楚	退则不得解。故曰〖&楚〗兵不足恃也。使〖&楚〗胜〖&汉〗，则诸侯自危惧而相救。夫	〖&楚〗	之彊，適足以致〔天下〕之兵耳。故〖&楚〗不如〖&汉〗，其势易见也。今大王不与万全	feudal
091_黥布列传.tagged.md	25	楚	&楚〗胜〖&汉〗，则诸侯自危惧而相救。夫〖&楚〗之彊，適足以致〔天下〕之兵耳。故	〖&楚〗	不如〖&汉〗，其势易见也。今大王不与万全之〖&汉〗而自讬於危亡之〖&楚〗，臣窃为	feudal
091_黥布列传.tagged.md	25	楚	兵耳。故〖&楚〗不如〖&汉〗，其势易见也。今大王不与万全之〖&汉〗而自讬於危亡之	〖&楚〗	，臣窃为大王惑之。臣非以〖=淮南〗之兵足以亡〖&楚〗也。夫大〖@王发〗兵而倍〖&	feudal
091_黥布列传.tagged.md	25	楚	万全之〖&汉〗而自讬於危亡之〖&楚〗，臣窃为大王惑之。臣非以〖=淮南〗之兵足以亡	〖&楚〗	也。夫大〖@王发〗兵而倍〖&楚〗，〖@项王〗必留；留〖%数月〗，〖&汉〗之取〔天	feudal
091_黥布列传.tagged.md	25	楚	楚〗，臣窃为大王惑之。臣非以〖=淮南〗之兵足以亡〖&楚〗也。夫大〖@王发〗兵而倍	〖&楚〗	，〖@项王〗必留；留〖%数月〗，〖&汉〗之取〔天下〕可以万全。臣请与大王提剑而归	feudal
091_黥布列传.tagged.md	25	楚	故〖&汉〗王敬使使臣进愚计，原大王之留意也。"〖=淮南〗王曰："请奉命。"阴许畔	〖&楚〗	与〖&汉〗，未敢泄也。	feudal
091_黥布列传.tagged.md	27	楚	[8] 	〖&楚〗	使者在，方急责〖@英布〗发兵，舍传舍。〖@随何〗直入，坐〖&楚〗使者上坐，曰："	feudal
091_黥布列传.tagged.md	27	楚	[8] 〖&楚〗使者在，方急责〖@英布〗发兵，舍传舍。〖@随何〗直入，坐	〖&楚〗	使者上坐，曰："〖'九江〗王已归〖&汉〗，〖&楚〗何以得发兵？"〖@布〗愕然。〖	feudal
091_黥布列传.tagged.md	27	楚	兵，舍传舍。〖@随何〗直入，坐〖&楚〗使者上坐，曰："〖'九江〗王已归〖&汉〗，	〖&楚〗	何以得发兵？"〖@布〗愕然。〖&楚〗使者起。〖@何〗因说〖@布〗曰："事已搆，可	feudal
091_黥布列传.tagged.md	27	楚	〗使者上坐，曰："〖'九江〗王已归〖&汉〗，〖&楚〗何以得发兵？"〖@布〗愕然。	〖&楚〗	使者起。〖@何〗因说〖@布〗曰："事已搆，可遂杀〖&楚〗使者，无使归，而疾走〖&	feudal
091_黥布列传.tagged.md	27	楚	得发兵？"〖@布〗愕然。〖&楚〗使者起。〖@何〗因说〖@布〗曰："事已搆，可遂杀	〖&楚〗	使者，无使归，而疾走〖&汉〗并力。"〖@布〗曰："如使者教，因起兵而击之耳。"於	feudal
091_黥布列传.tagged.md	27	楚	〖&汉〗并力。"〖@布〗曰："如使者教，因起兵而击之耳。"於是杀使者，因起兵而攻	〖&楚〗	。〖&楚〗使〖@项声〗、〖@龙且〗攻〖=淮南〗，〖@项王〗留而攻〖=下邑〗。〖%	feudal
091_黥布列传.tagged.md	27	楚	力。"〖@布〗曰："如使者教，因起兵而击之耳。"於是杀使者，因起兵而攻〖&楚〗。	〖&楚〗	使〖@项声〗、〖@龙且〗攻〖=淮南〗，〖@项王〗留而攻〖=下邑〗。〖%数月〗，〖	feudal
091_黥布列传.tagged.md	27	楚	。〖%数月〗，〖@龙且〗击〖=淮南〗，破〖@布〗军。〖@布〗欲引兵走〖&汉〗，恐	〖&楚〗	王杀之，故间行与〖@何〗俱归〖&汉〗。	feudal
091_黥布列传.tagged.md	31	楚	出就舍，帐御饮食从官如〖&汉〗王居，〖@布〗又大喜过望。於是乃使人入〖'九江〗。	〖&楚〗	已使〖@项伯〗收〖'九江〗兵，尽杀〖@布〗妻子。〖@布〗使者颇得故人幸臣，将众〖	feudal
091_黥布列传.tagged.md	33	楚	六年〗，〖@布〗与〖@刘贾〗入〖'九江〗，诱〖;大司马〗〖;周殷〗，〖@周殷〗反	〖&楚〗	，遂举〖'九江〗兵与〖&汉〗击〖&楚〗，破之〖=垓下〗。	feudal
091_黥布列传.tagged.md	33	楚	〗，诱〖;大司马〗〖;周殷〗，〖@周殷〗反〖&楚〗，遂举〖'九江〗兵与〖&汉〗击	〖&楚〗	，破之〖=垓下〗。	feudal
091_黥布列传.tagged.md	35	楚	谓〖@何〗为腐儒，为〔天下〕安用腐儒。〖@随何〗跪曰："夫陛下引兵攻〖=彭城〗，	〖&楚〗	王未去〖'齐〗也，陛下发步卒五〖%万人〗，骑五千，能以取〖=淮南〗乎？"上曰："	feudal
091_黥布列传.tagged.md	41	梁	[13] 〖%十一年〗，〖@高后〗诛〖;淮阴侯〗，〖@布〗因心恐。夏，〖&汉〗诛	〖&梁〗	王〖@彭越〗，醢之，盛其醢遍赐诸侯。至〖=淮南〗，〖=淮南〗王方猎，见醢，因大恐	feudal
091_黥布列传.tagged.md	47	楚	柰何？"皆曰；"发兵击之，阬〖*竖子〗耳。何能为乎！"〖;汝阴侯〗〖;滕公〗召故	〖&楚〗	〖;令尹〗问之。〖;令尹〗曰："是故当反。"〖;滕公〗曰："上裂地而王之，疏爵而	feudal
091_黥布列传.tagged.md	47	楚	〖%三人〗者，同功一体之人也。自疑祸及身，故反耳。"〖;滕公〗言之上曰："臣客故	〖&楚〗	〖;令尹〗〖;薛公〗者，其人有筹筴之计，可问。"上乃召见问〖@薛公〗。〖@薛公〗	feudal
091_黥布列传.tagged.md	47	楚	下计，陛下安枕而卧矣。"上曰："何谓上计？"〖;令尹〗对曰："东取〖&吴〗，西取	〖&楚〗	，并〖'齐〗取〖'鲁〗，传檄〖&燕〗、〖&赵〗，固守其所，〖=山东〗非〖&汉〗之	feudal
091_黥布列传.tagged.md	47	楚	赵〗，固守其所，〖=山东〗非〖&汉〗之有也。""何谓中计？""东取〖&吴〗，西取	〖&楚〗	，并〖&韩〗取〖&魏〗，据〖^敖庾〗之粟，塞〖=成皋〗之口，胜败之数未可知也。"	feudal
091_黥布列传.tagged.md	47	燕	上计？"〖;令尹〗对曰："东取〖&吴〗，西取〖&楚〗，并〖'齐〗取〖'鲁〗，传檄	〖&燕〗	、〖&赵〗，固守其所，〖=山东〗非〖&汉〗之有也。""何谓中计？""东取〖&吴〗	feudal
091_黥布列传.tagged.md	47	赵	;令尹〗对曰："东取〖&吴〗，西取〖&楚〗，并〖'齐〗取〖'鲁〗，传檄〖&燕〗、	〖&赵〗	，固守其所，〖=山东〗非〖&汉〗之有也。""何谓中计？""东取〖&吴〗，西取〖&	feudal
091_黥布列传.tagged.md	47	魏	东〗非〖&汉〗之有也。""何谓中计？""东取〖&吴〗，西取〖&楚〗，并〖&韩〗取	〖&魏〗	，据〖^敖庾〗之粟，塞〖=成皋〗之口，胜败之数未可知也。""何谓下计？""东取〖	feudal
091_黥布列传.tagged.md	47	韩	所，〖=山东〗非〖&汉〗之有也。""何谓中计？""东取〖&吴〗，西取〖&楚〗，并	〖&韩〗	取〖&魏〗，据〖^敖庾〗之粟，塞〖=成皋〗之口，胜败之数未可知也。""何谓下计？	feudal
091_黥布列传.tagged.md	47	吴	也；〖@出於〗下计，陛下安枕而卧矣。"上曰："何谓上计？"〖;令尹〗对曰："东取	〖&吴〗	，西取〖&楚〗，并〖'齐〗取〖'鲁〗，传檄〖&燕〗、〖&赵〗，固守其所，〖=山东	feudal
091_黥布列传.tagged.md	47	吴	〖&燕〗、〖&赵〗，固守其所，〖=山东〗非〖&汉〗之有也。""何谓中计？""东取	〖&吴〗	，西取〖&楚〗，并〖&韩〗取〖&魏〗，据〖^敖庾〗之粟，塞〖=成皋〗之口，胜败之	feudal
091_黥布列传.tagged.md	47	吴	〗，据〖^敖庾〗之粟，塞〖=成皋〗之口，胜败之数未可知也。""何谓下计？""东取	〖&吴〗	，西取〖=下蔡〗，归重於〖&越〗，身归〖=长沙〗，陛下安枕而卧，〖&汉〗无事矣。	feudal
091_黥布列传.tagged.md	47	越	〗之口，胜败之数未可知也。""何谓下计？""东取〖&吴〗，西取〖=下蔡〗，归重於	〖&越〗	，身归〖=长沙〗，陛下安枕而卧，〖&汉〗无事矣。"上曰："是计将安出？"〖;令尹	feudal
091_黥布列传.tagged.md	51	楚	@薛公〗筹之，东击〖'荆〗，〖'荆〗王〖@刘贾〗走死〖=富陵〗。尽劫其兵，渡淮击	〖&楚〗	。〖&楚〗发兵与战〖=徐〗、〖=僮〗间，为〖^三军〗，欲以相救为奇。或说〖&楚〗	feudal
091_黥布列传.tagged.md	51	楚	之，东击〖'荆〗，〖'荆〗王〖@刘贾〗走死〖=富陵〗。尽劫其兵，渡淮击〖&楚〗。	〖&楚〗	发兵与战〖=徐〗、〖=僮〗间，为〖^三军〗，欲以相救为奇。或说〖&楚〗将曰："〖	feudal
091_黥布列传.tagged.md	51	楚	〖&楚〗。〖&楚〗发兵与战〖=徐〗、〖=僮〗间，为〖^三军〗，欲以相救为奇。或说	〖&楚〗	将曰："〖@布〗善用兵，民素畏之。且〖^兵法〗，诸侯战其地为散地。今别为三，彼败	feudal
