name,category,is_primary,confidence,evidence_count,ref_count,evidence
灊,县,Y,0.9,2,5,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
灵丘,县,Y,0.9,1,12,L2_5_HANSHU_XIAN(0.90)
灵寿,县,Y,0.9,1,3,L2_5_HANSHU_XIAN(0.90)
爰戚,县,Y,0.9,2,2,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
父城,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
牟平,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
犨,县,Y,0.9,1,3,L2_5_HANSHU_XIAN(0.90)
狐奴,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
狼孟,县,Y,0.9,2,5,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
琅邪,县,,0.9,2,36,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
瑕丘,县,Y,0.9,4,5,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50)
瓡,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
留,县,Y,0.9,3,8,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
番禺,县,Y,0.9,2,13,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85)
白土,县,Y,0.9,2,2,L2_5_HANSHU_XIAN(0.90); L3_HINT_WEAK(0.40)
皋狼,县,Y,0.9,2,2,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
皋虞,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
皮氏,县,Y,0.9,2,11,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
盂,县,Y,0.9,1,2,L2_5_HANSHU_XIAN(0.90)
盱眙,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
睢阳,县,Y,0.9,3,17,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
石城,县,Y,0.9,1,3,L2_5_HANSHU_XIAN(0.90)
石邑,县,Y,0.9,2,2,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
砀,县,Y,0.9,3,34,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
离石,县,Y,0.9,2,5,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
稻,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
竟陵,县,Y,0.9,1,2,L2_5_HANSHU_XIAN(0.90)
端氏,县,Y,0.9,1,2,L2_5_HANSHU_XIAN(0.90)
索,县,Y,0.9,2,4,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
繁,县,Y,0.9,2,1,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
繁阳,县,Y,0.9,1,3,L2_5_HANSHU_XIAN(0.90)
缑氏,县,Y,0.9,2,11,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
缯,县,Y,0.9,2,6,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
缾,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
羽,县,,0.9,3,3,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
聊城,县,Y,0.9,2,13,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85)
肤施,县,Y,0.9,3,2,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
肥如,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
脩武,县,Y,0.9,2,5,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85)
舂陵,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
舒,县,Y,0.9,2,5,L2_5_HANSHU_XIAN(0.90); L3_HINT_MEDIUM(0.55)
若,县,Y,0.9,2,1,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
苦,县,Y,0.9,3,2,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
茂陵,县,,0.9,1,8,L2_5_HANSHU_XIAN(0.90)
范阳,县,Y,0.9,2,6,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85)
荡阴,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
荥阳,县,Y,0.9,3,132,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
莒,县,Y,0.9,3,21,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
营陵,县,Y,0.9,2,4,L2_5_HANSHU_XIAN(0.90); L3_HINT_WEAK(0.40)
著,县,Y,0.9,2,1,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
蒙,县,,0.9,3,6,L2_5_HANSHU_XIAN(0.90); L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
蒲领,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
蓝田,县,,0.9,3,19,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
蓟,县,Y,0.9,3,10,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L3_HINT_WEAK(0.40)
蔺,县,Y,0.9,2,10,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
蕲,县,Y,0.9,3,14,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
薛,县,Y,0.9,4,45,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
虞,县,,0.9,2,4,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
衙,县,,0.9,1,2,L2_5_HANSHU_XIAN(0.90)
襄国,县,Y,0.9,1,8,L2_5_HANSHU_XIAN(0.90)
襄平,县,Y,0.9,2,2,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
襄邑,县,Y,0.9,1,2,L2_5_HANSHU_XIAN(0.90)
襄陵,县,Y,0.9,2,14,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85)
西城,县,Y,0.9,1,2,L2_5_HANSHU_XIAN(0.90)
西阳,县,Y,0.9,2,4,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
西陵,县,Y,0.9,2,4,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85)
观,县,,0.9,2,3,L2_5_HANSHU_XIAN(0.90); L3_HINT_WEAK(0.40)
观津,县,,0.9,2,11,L2_5_HANSHU_XIAN(0.90); L3_HINT_WEAK(0.40)
许,县,Y,0.9,2,5,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
谯,县,Y,0.9,2,2,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
谷口,县,Y,0.9,2,7,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
费,县,Y,0.9,1,9,L2_5_HANSHU_XIAN(0.90)
轵,县,Y,0.9,3,7,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
辽阳,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
邓,县,Y,0.9,2,7,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
邛都,县,,0.9,2,2,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
邬,县,Y,0.9,1,2,L2_5_HANSHU_XIAN(0.90)
邯会,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
邯郸,县,,0.9,3,133,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
邾,县,Y,0.9,1,2,L2_5_HANSHU_XIAN(0.90)
郑,县,,0.9,3,9,L2_5_HANSHU_XIAN(0.90); L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50)
郢,县,Y,0.9,2,62,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
郦,县,Y,0.9,2,4,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
郯,县,Y,0.9,2,10,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
郿,县,Y,0.9,2,3,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
鄂,县,Y,0.9,2,1,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85)
鄃,县,Y,0.9,1,3,L2_5_HANSHU_XIAN(0.90)
鄚,县,Y,0.9,3,1,L2_5_HANSHU_XIAN(0.90); L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50)
鄱阳,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
鄴,县,Y,0.9,2,20,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
酂,县,Y,0.9,3,3,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
酸枣,县,Y,0.9,3,8,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
重丘,县,Y,0.9,1,4,L2_5_HANSHU_XIAN(0.90)
重泉,县,Y,0.9,1,4,L2_5_HANSHU_XIAN(0.90)
野王,县,Y,0.9,1,9,L2_5_HANSHU_XIAN(0.90)
钱唐,县,Y,0.9,1,2,L2_5_HANSHU_XIAN(0.90)
铚,县,Y,0.9,3,5,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
长子,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
长安,县,Y,0.9,4,120,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50)
长平,县,Y,0.9,2,31,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
长社,县,,0.9,2,6,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
长陵,县,,0.9,1,19,L2_5_HANSHU_XIAN(0.90)
阳周,县,Y,0.9,2,6,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85)
阳城,县,Y,0.9,4,20,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50)
阳夏,县,Y,0.9,3,12,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L3_HINT_MEDIUM(0.55)
阳武,县,Y,0.9,3,10,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
阳翟,县,Y,0.9,3,11,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
阳陵,县,,0.9,2,10,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
阴密,县,Y,0.9,1,2,L2_5_HANSHU_XIAN(0.90)
阿武,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
陆浑,县,Y,0.9,1,2,L2_5_HANSHU_XIAN(0.90)
陈,县,,0.9,4,53,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L3_HINT_MEDIUM(0.55); L5_PEER_PROP(0.50)
陈仓,县,Y,0.9,2,5,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
陈留,县,,0.9,3,25,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
陕,县,Y,0.9,2,7,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85)
陶,县,Y,0.9,2,21,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
随,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
隰成,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
雍,县,Y,0.9,3,64,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
雍丘,县,Y,0.9,2,16,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
雒,县,,0.9,2,13,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
雒阳,县,Y,0.9,3,68,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
雕阴,县,Y,0.9,1,4,L2_5_HANSHU_XIAN(0.90)
零陵,县,,0.9,1,2,L2_5_HANSHU_XIAN(0.90)
霸陵,县,,0.9,1,13,L2_5_HANSHU_XIAN(0.90)
青衣,县,Y,0.9,2,1,L2_5_HANSHU_XIAN(0.90); L3_HINT_WEAK(0.40)
项,县,Y,0.9,2,1,L2_5_HANSHU_XIAN(0.90); L3_HINT_WEAK(0.40)
频阳,县,Y,0.9,3,5,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
饶,县,Y,0.9,1,1,L2_5_HANSHU_XIAN(0.90)
马邑,县,Y,0.9,1,39,L2_5_HANSHU_XIAN(0.90)
高唐,县,Y,0.9,2,6,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
高密,县,,0.9,3,8,L2_5_HANSHU_XIAN(0.90); L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50)
高平,县,Y,0.9,3,2,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
高都,县,Y,0.9,2,7,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
高阳,县,Y,0.9,2,10,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85)
高陵,县,Y,0.9,3,4,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90); L3_HINT_WEAK(0.40)
鬲,县,Y,0.9,2,1,L2_5_HANSHU_XIAN(0.90); L5_PEER_PROP(0.50)
魏其,县,Y,0.9,2,1,L2_HOUZHE(0.85); L2_5_HANSHU_XIAN(0.90)
鲁,县,,0.9,2,13,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85)
鲁阳,县,Y,0.9,1,4,L2_5_HANSHU_XIAN(0.90)
黄,县,Y,0.9,3,5,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85); L5_PEER_PROP(0.50)
黾池,县,,0.9,2,1,L2_5_HANSHU_XIAN(0.90); L2_5_KNOWN_HAN_XIAN(0.85)
有仍,国家,Y,0.4,1,1,L3_HINT_WEAK(0.40)
郧,国家,Y,0.4,1,2,L3_HINT_WEAK(0.40)
涂山,国家,,0.55,1,2,L3_HINT_MEDIUM(0.55)
山东,国家,,0.65,2,62,L3_HINT_STRONG(0.65); L5_PEER_PROP(0.50)
东瓯,国家,Y,0.85,1,4,L1_EXPLICIT_NATION(0.85)
东越,国家,Y,0.85,1,5,L1_EXPLICIT_NATION(0.85)
交阯,国家,Y,0.85,1,2,L1_EXPLICIT_NATION(0.85)
冀戎,国家,Y,0.85,2,1,L1_EXPLICIT_NATION(0.85); L5_PEER_PROP(0.50)
北纮,国家,,0.85,1,2,L1_EXPLICIT_NATION(0.85)
北蛮,国家,Y,0.85,1,1,L1_EXPLICIT_NATION(0.85)
北鄙,国家,Y,0.85,1,1,L1_EXPLICIT_NATION(0.85)
南越,国家,Y,0.85,1,14,L1_EXPLICIT_NATION(0.85)
句吴,国家,Y,0.85,1,2,L1_EXPLICIT_NATION(0.85)
夜郎,国家,Y,0.85,1,5,L1_EXPLICIT_NATION(0.85)
大夏,国家,Y,0.85,1,9,L1_EXPLICIT_NATION(0.85)
大宛,国家,Y,0.85,1,2,L1_EXPLICIT_NATION(0.85)
奄,国家,Y,0.85,1,2,L1_EXPLICIT_NATION(0.85)
孤竹,国家,Y,0.85,1,6,L1_EXPLICIT_NATION(0.85)
密须,国家,Y,0.85,2,2,L1_EXPLICIT_NATION(0.85); L5_PEER_PROP(0.50)
崇,国家,Y,0.85,2,1,L1_EXPLICIT_NATION(0.85); L5_PEER_PROP(0.50)
康居,国家,Y,0.85,1,1,L1_EXPLICIT_NATION(0.85)
廧咎如,国家,Y,0.85,1,1,L1_EXPLICIT_NATION(0.85)
彭戏氏,国家,Y,0.85,1,1,L1_EXPLICIT_NATION(0.85)
有山氏,国家,Y,0.85,1,1,L1_EXPLICIT_NATION(0.85)
朝鲜,国家,Y,0.85,2,6,L1_EXPLICIT_NATION(0.85); L5_PEER_PROP(0.50)
析支,国家,Y,0.85,2,1,L1_EXPLICIT_NATION(0.85); L5_PEER_PROP(0.50)
林胡,国家,Y,0.85,1,1,L1_EXPLICIT_NATION(0.85)
欧代,国家,Y,0.85,1,1,L1_EXPLICIT_NATION(0.85)
沈犁,国家,Y,0.85,1,1,L1_EXPLICIT_NATION(0.85)
犍为,国家,,0.85,1,3,L1_EXPLICIT_NATION(0.85)
犬夷,国家,Y,0.85,2,1,L1_EXPLICIT_NATION(0.85); L5_PEER_PROP(0.50)
白马,国家,Y,0.85,1,7,L1_EXPLICIT_NATION(0.85)
纪,国家,Y,0.85,1,2,L1_EXPLICIT_NATION(0.85)
胡,国家,Y,0.85,2,1,L1_EXPLICIT_NATION(0.85); L5_PEER_PROP(0.50)
荡氏,国家,Y,0.85,1,1,L1_EXPLICIT_NATION(0.85)
菟裘,国家,Y,0.85,1,1,L1_EXPLICIT_NATION(0.85)
蔿氏,国家,Y,0.85,1,2,L1_EXPLICIT_NATION(0.85)
虞,国家,Y,0.85,2,4,L1_EXPLICIT_NATION(0.85); L5_PEER_PROP(0.50)
蟠木,国家,Y,0.85,1,1,L1_EXPLICIT_NATION(0.85)
邘,国家,Y,0.85,1,1,L1_EXPLICIT_NATION(0.85)
邛都,国家,Y,0.85,2,2,L1_EXPLICIT_NATION(0.85); L5_PEER_PROP(0.50)
邰,国家,Y,0.85,1,3,L1_EXPLICIT_NATION(0.85)
闽越,国家,Y,0.85,1,2,L1_EXPLICIT_NATION(0.85)
上兰,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
上林苑,城邑,Y,0.4,1,3,L3_HINT_WEAK(0.40)
下城父,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
不邳,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
东冶,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
东张,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
中人,城邑,Y,0.4,1,6,L3_HINT_WEAK(0.40)
乾侯,城邑,Y,0.4,1,7,L3_HINT_WEAK(0.40)
乾时,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
亢父,城邑,Y,0.4,1,6,L3_HINT_WEAK(0.40)
代谷,城邑,Y,0.4,1,3,L3_HINT_WEAK(0.40)
会甀,城邑,Y,0.4,1,2,L3_HINT_WEAK(0.40)
几,城邑,Y,0.4,1,3,L3_HINT_WEAK(0.40)
北乡户,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
千亩,城邑,Y,0.4,1,5,L3_HINT_WEAK(0.40)
南交,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
原,城邑,Y,0.4,1,2,L3_HINT_WEAK(0.40)
司马门,城邑,Y,0.4,1,2,L3_HINT_WEAK(0.40)
同师,城邑,Y,0.4,1,2,L3_HINT_WEAK(0.40)
唐眛,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
商於,城邑,Y,0.4,1,11,L3_HINT_WEAK(0.40)
囹圄,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
垝,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
垣雍,城邑,Y,0.4,1,3,L3_HINT_WEAK(0.40)
壤东,城邑,Y,0.4,1,2,L3_HINT_WEAK(0.40)
夫湫,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
姑蔑,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
孟门,城邑,Y,0.4,1,2,L3_HINT_WEAK(0.40)
宁新中,城邑,Y,0.4,1,2,L3_HINT_WEAK(0.40)
宁葭,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
宋子,城邑,Y,0.4,1,4,L3_HINT_WEAK(0.40)
尸,城邑,Y,0.4,1,2,L3_HINT_WEAK(0.40)
幕北,城邑,Y,0.4,1,5,L3_HINT_WEAK(0.40)
平监,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
庐朐,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
彭衙,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
戏下,城邑,Y,0.4,1,7,L3_HINT_WEAK(0.40)
房子,城邑,Y,0.4,1,3,L3_HINT_WEAK(0.40)
揭扬,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
敛盂,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
旷林,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
易下,城邑,Y,0.4,1,2,L3_HINT_WEAK(0.40)
曹,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
李伯,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
林营,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
桐,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
棘原,城邑,Y,0.4,1,2,L3_HINT_WEAK(0.40)
棘壁,城邑,Y,0.4,1,3,L3_HINT_WEAK(0.40)
楪榆,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
武下,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
武垣,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
武堵,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
武库,城邑,Y,0.4,1,6,L3_HINT_WEAK(0.40)
汇,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
汧渭,城邑,Y,0.4,1,3,L3_HINT_WEAK(0.40)
沂上,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
洌口,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
济上,城邑,Y,0.4,1,3,L3_HINT_WEAK(0.40)
浮苴井,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
濮,城邑,Y,0.4,1,4,L3_HINT_WEAK(0.40)
灵壁,城邑,Y,0.4,1,3,L3_HINT_WEAK(0.40)
煮枣,城邑,Y,0.4,1,3,L3_HINT_WEAK(0.40)
燕郭,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
甀,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
番,城邑,Y,0.4,1,3,L3_HINT_WEAK(0.40)
百越,城邑,Y,0.4,1,2,L3_HINT_WEAK(0.40)
皮牢,城邑,Y,0.4,1,5,L3_HINT_WEAK(0.40)
盐氏,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
羁马,城邑,Y,0.4,1,4,L3_HINT_WEAK(0.40)
肥,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
胘雷,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
茅阙门,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
荏,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
荣椽,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
莱,城邑,Y,0.4,1,3,L3_HINT_WEAK(0.40)
蕲南,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
薪望,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
蚀中,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
蜀南,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
襃中,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
襄牛,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
西门,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
赖,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
赵庄,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
蹛林,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
郁夷,城邑,Y,0.4,1,2,L3_HINT_WEAK(0.40)
郇,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
郎,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
长杨,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
阳樊,城邑,Y,0.4,1,2,L3_HINT_WEAK(0.40)
阴晋,城邑,Y,0.4,1,8,L3_HINT_WEAK(0.40)
阴陵,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
隞,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
雍甘泉,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
雩娄,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
雷室,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
霸昌厩,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
靡下,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
高商,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
鬼谷,城邑,Y,0.4,1,5,L3_HINT_WEAK(0.40)
鸣条,城邑,Y,0.4,1,5,L3_HINT_WEAK(0.40)
麻隧,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
齐郊,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
龙脱,城邑,Y,0.4,1,1,L3_HINT_WEAK(0.40)
卫,城邑,Y,0.5,1,2,L5_PEER_PROP(0.50)
封陵,城邑,Y,0.5,2,6,L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50)
斯榆,城邑,Y,0.5,2,2,L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50)
无终,城邑,Y,0.5,2,5,L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50)
横浦,城邑,Y,0.5,2,2,L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50)
沣,城邑,Y,0.5,2,3,L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50)
沬,城邑,Y,0.5,2,2,L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50)
狐父,城邑,Y,0.5,2,2,L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50)
白沙,城邑,Y,0.5,2,2,L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50)
穀,城邑,Y,0.5,2,3,L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50)
筰,城邑,Y,0.5,2,5,L3_HINT_WEAK(0.40); L5_PEER_PROP(0.50)
