章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
047_孔子世家	小子	小子	7710	词表匹配	小子	："归乎归乎！吾党之小子狂简，斐然成章，吾不	人名
047_孔子世家	明年	明年	7798	词表匹配	明年	 $@厓求@$既去，明年，@孔子@自&陈&迁	时间
047_孔子世家	明年	明年	7905	词表匹配	明年	。↵↵[23.2] 明年，@孔子@自&蔡&如	时间
047_孔子世家	陈蔡绝粮	陈蔡绝粮	8379	词表匹配	陈蔡绝粮	↵↵## [24] 陈蔡绝粮↵↵[24.1] @	event
047_孔子世家	楚昭王欲封	楚昭王欲封	9283	词表匹配	楚昭王欲封	↵↵## [25] 楚昭王欲封↵↵[25.1] $	event
047_孔子世家	百里	百里	9309	词表匹配	百里	昭王@$将以书社地七百里封@孔子@。&楚&$	人名
047_孔子世家	五十里	五十里	9439	词表匹配	五十里	&周&，号为$子男$五十里。今@孔丘@述〚三五	时间
047_孔子世家	数千里	数千里	9484	词表匹配	数千里	&楚&安得世世堂堂方数千里乎？夫$@文王@$在	时间
047_孔子世家	百里	百里	9512	词表匹配	百里	@武王@$在=镐=，百里之君卒王天下。今@孔	人名
047_孔子世家	明年	明年	9743	词表匹配	明年	↵↵[26.1] 其明年，&吴&与&鲁&会=	时间
047_孔子世家	子将	子将	9895	词表匹配	子将	&卫&君待子而为政，子将奚先？"@孔子@曰：	人名
047_孔子世家	刑罚	刑罚	9988	词表匹配	刑罚	不兴，^礼乐^不兴则刑罚不中，刑罚不中则民无	制度
047_孔子世家	刑罚	刑罚	9993	词表匹配	刑罚	乐^不兴则刑罚不中，刑罚不中则民无所错手足矣	制度
047_孔子世家	明年	明年	10045	词表匹配	明年	↵↵[26.3] 其明年，$@厓有@$为$@	时间
047_孔子世家	千社	千社	10173	词表匹配	千社	。求之至於此道，虽累千社，夫子不利也。"$@	时间
047_孔子世家	归鲁	归鲁	10355	词表匹配	归鲁	↵↵## [27] 归鲁晚年↵↵[27.1]	event
047_孔子世家	删定群经	删定群经	10507	词表匹配	删定群经	↵↵## [28] 删定群经↵↵[28.1] @	event
047_孔子世家	千馀	千馀	10799	词表匹配	千馀	.3] 古者^诗^三千馀篇，及至@孔子@，去	时间
047_孔子世家	衽席	衽席	10862	词表匹配	衽席	$@厉@$之缺，始於衽席，故曰"〚关雎〛之乱	地名
047_孔子世家	数年	数年	11029	词表匹配	数年	编*三绝。曰："假我数年，若是，我於^易^则	时间
047_孔子世家	二人	二人	11099	词表匹配	二人	身通^六艺^者七十有二人。如@颜浊邹@之徒，	时间
