章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
040_楚世家	周平王	平王	8877	词表匹配	平王	城=郢=。↵↵## 平王卒昭王立↵↵[50.	人名
040_楚世家	周昭王	昭王	8880	词表匹配	昭王	=。↵↵## 平王卒昭王立↵↵[50.54]	人名
040_楚世家	费无忌	费无忌	9012	词表匹配	费无忌	昭王@。↵↵## 诛费无忌↵↵[51.55] 	人名
040_楚世家	吴楚	吴楚	9144	词表匹配	吴楚	，众乃喜。↵↵## 吴楚交战↵↵[52.56	人名
040_楚世家	三公	三公	9166	词表匹配	三公	] %四年%，&吴&三公子奔&楚&，&楚&封	制度
040_楚世家	吴入郢	吴入郢	9244	词表匹配	吴入郢	=豫章=。↵↵## 吴入郢↵↵[53.57] 	event
040_楚世家	昭王奔随	昭王奔随	9428	词表匹配	昭王奔随	入=郢=。↵↵## 昭王奔随↵↵[54.58] 	event
040_楚世家	申包胥哭秦庭	申包胥哭秦庭	9686	词表匹配	申包胥哭秦庭	&亦罢去。↵↵## 申包胥哭秦庭↵↵[55.59] 	event
040_楚世家	百乘	百乘	9732	词表匹配	百乘	&秦&。&秦&以车五百乘救&楚&，&楚&亦收	时间
040_楚世家	周昭王	昭王	9859	词表匹配	昭王	堂谿氏&。↵↵## 昭王归郢↵↵[56.60	人名
040_楚世家	孔子相鲁	孔子相鲁	9935	词表匹配	孔子相鲁	都=鄀=。↵↵## 孔子相鲁与吴越争霸↵↵[57	event
040_楚世家	昭王病不祭河	昭王病不祭河	10044	词表匹配	昭王病不祭河	伐&楚&。↵↵## 昭王病不祭河↵↵[58.62] 	event
040_楚世家	将相	将相	10149	词表匹配	将相	於@楚王@，然可移於将相。"将相闻是言，乃请	官职
040_楚世家	将相	将相	10153	词表匹配	将相	@，然可移於将相。"将相闻是言，乃请自以身祷	官职
040_楚世家	将相	将相	10175	词表匹配	将相	於神。@昭王@曰："将相，孤之股肱也，今移祸	官职
040_楚世家	先王	先王	10225	词表匹配	先王	。@昭王@曰："自吾先王受封，望不过=江=、	官职
040_楚世家	昭王卒惠王立	昭王卒惠王立	10296	词表匹配	昭王卒惠王立	，宜哉！"↵↵## 昭王卒惠王立↵↵[59.63] 	event
040_楚世家	白公胜作乱	白公胜作乱	10528	词表匹配	白公胜作乱	@昭王@。↵↵## 白公胜作乱↵↵[60.64] 	event
040_楚世家	夫人	夫人	10808	词表匹配	夫人	固@负王亡走@昭王@夫人宫。@白公@自立为$	人名
040_楚世家	周惠王	惠王	10882	词表匹配	惠王	&而县之。↵↵## 惠王灭蔡灭杞↵↵[61.	人名
040_楚世家	周惠王	惠王	11019	词表匹配	惠王	=泗=上。↵↵## 惠王卒简王立↵↵[62.	人名
040_楚世家	周简王	简王	11022	词表匹配	简王	上。↵↵## 惠王卒简王立↵↵[62.66]	人名
040_楚世家	周简王	简王	11063	词表匹配	简王	@中@立。↵↵## 简王至悼王↵↵[63.6	人名
040_楚世家	周悼王	悼王	11066	词表匹配	悼王	立。↵↵## 简王至悼王↵↵[63.67] 	人名
040_楚世家	肃王	肃王	11315	词表匹配	肃王	@臧@立。↵↵## 肃王至宣王↵↵[65.6	人名
040_楚世家	周宣王	宣王	11318	词表匹配	宣王	立。↵↵## 肃王至宣王↵↵[65.69] 	人名
040_楚世家	周宣王	宣王	11418	词表匹配	宣王	@宣王@。↵↵## 宣王卒威王立↵↵[66.	人名
040_楚世家	齐威王	威王	11421	词表匹配	威王	@。↵↵## 宣王卒威王立↵↵[66.70]	人名
040_楚世家	天子	天子	11446	词表匹配	天子	王@%六年%，&周&天子贺@秦献公@。&秦&	官职
040_楚世家	齐威王	威王	11534	词表匹配	威王	熊商@立。↵↵## 威王伐齐↵↵[67.71	人名
040_楚世家	今王	今王	11738	词表匹配	今王	不为用，故王胜之也。今王逐@婴子@，@婴子@	官职
040_楚世家	楚怀王	怀王	11792	词表匹配	怀王	因弗逐也。↵↵## 怀王立↵↵[69.73]	人名
040_楚世家	魏齐	魏齐	11856	词表匹配	魏齐	山=。↵↵## 楚攻魏齐画蛇添足↵↵[70.	人名
040_楚世家	舍人	舍人	12138	词表匹配	舍人	臣请得譬之。人有遗其舍人一*卮*酒者，舍人相	人名
040_楚世家	舍人	舍人	12147	词表匹配	舍人	其舍人一*卮*酒者，舍人相谓曰：'数人饮此，	人名
040_楚世家	数人	数人	12154	词表匹配	数人	酒者，舍人相谓曰：'数人饮此，不足以遍，请遂	时间
040_楚世家	山东	山东	12442	词表匹配	山东	一年%，@苏秦@约从山东六国共攻&秦&，@楚	地名
040_楚世家	六国	六国	12444	词表匹配	六国	%，@苏秦@约从山东六国共攻&秦&，@楚怀王	制度
040_楚世家	从长	从长	12458	词表匹配	从长	&秦&，@楚怀王@为从长。至=函谷关=，&秦	制度
040_楚世家	六国	六国	12474	词表匹配	六国	谷关=，&秦&出兵击六国，六国兵皆引而归，&	制度
040_楚世家	六国	六国	12477	词表匹配	六国	，&秦&出兵击六国，六国兵皆引而归，&齐&独	制度
040_楚世家	张仪	张仪	12535	词表匹配	张仪	齐&争长。↵↵## 张仪诈楚绝齐↵↵[74.	人名
040_楚世家	免相	免相	12592	词表匹配	免相	患之，乃宣言@张仪@免相，使@张仪@南见@楚	官职
040_楚世家	百里	百里	12752	词表匹配	百里	楚&=商於=之地方六百里，如是则&齐&弱矣。	人名
040_楚世家	楚王	楚王	13048	词表匹配	楚王	西受封地。↵↵## 楚王怒伐秦↵↵[75.7	人名
040_楚世家	百里	百里	13210	词表匹配	百里	："臣之所以见命者六百里，不闻六里。"即以归	人名
040_楚世家	今王	今王	13297	词表匹配	今王	齐&也，吾国尚可全。今王已绝於&齐&而责欺於	官职
040_楚世家	丹阳蓝田大败	丹阳蓝田大败	13376	词表匹配	丹阳蓝田大败	发兵击之。↵↵## 丹阳蓝田大败↵↵[76.80] 	event
040_楚世家	甲士	甲士	13420	词表匹配	甲士	，&秦&大败我军，斩甲士八万，虏我$大将军$	器物
040_楚世家	七十馀人	七十馀人	13448	词表匹配	七十馀人	裨将军$@逢侯丑@等七十馀人，遂取=汉中=之郡。	时间
040_楚世家	张仪	张仪	13536	词表匹配	张仪	乃引兵归。↵↵## 张仪使楚与屈原谏↵↵[7	人名
040_楚世家	屈原	屈原	13541	词表匹配	屈原	↵↵## 张仪使楚与屈原谏↵↵[77.81]	人名
