章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
012_孝武本纪	建章宫	建章宫	11432	词表匹配	建章宫	宫与太初↵↵### 建章宫↵↵[46.1] 上	地名
012_孝武本纪	方士	方士	11534	词表匹配	方士	"↵↵[46.3] 方士多言古帝王有都=甘泉	制度
012_孝武本纪	帝王	帝王	11539	词表匹配	帝王	6.3] 方士多言古帝王有都=甘泉=者。↵↵	官职
012_孝武本纪	万户	万户	11646	词表匹配	万户	*建章宫*，度为千门万户。↵↵[46.7] 	时间
012_孝武本纪	前殿	前殿	11658	词表匹配	前殿	。↵↵[46.7] 前殿度高*未央*，其东则	器物
012_孝武本纪	二十馀	二十馀	11676	词表匹配	二十馀	，其东则*凤阙*，高二十馀丈。↵↵[46.8]	时间
012_孝武本纪	数十里	数十里	11698	词表匹配	数十里	] 其西则*唐中*，数十里*虎圈*。↵↵[46	时间
012_孝武本纪	二十馀	二十馀	11728	词表匹配	二十馀	*大池*，*渐台*高二十馀丈，名曰*泰液池*，	时间
012_孝武本纪	神山	神山	11768	词表匹配	神山	〚壶梁〛，象=海=中神山龟鱼之属。↵↵[46	神话
012_孝武本纪	五十馀	五十馀	11830	词表匹配	五十馀	台*、*井幹楼*，度五十馀丈，辇道相属焉。↵↵	时间
012_孝武本纪	太初改历	太初改历	11847	词表匹配	太初改历	相属焉。↵↵### 太初改历↵↵[47.1] 夏	event
012_孝武本纪	蝗大起	蝗大起	11937	词表匹配	蝗大起	。↵↵[47.4] 蝗大起。↵↵[47.5] 	event
012_孝武本纪	祠官	祠官	11986	词表匹配	祠官	宛~焉。↵↵### 祠官改制↵↵[48.1]	官职
012_孝武本纪	明年	明年	12000	词表匹配	明年	↵↵[48.1] 其明年，有司言=雍=*五畤	时间
012_孝武本纪	有司	有司	12003	词表匹配	有司	48.1] 其明年，有司言=雍=*五畤*无牢	官职
012_孝武本纪	而以	而以	12050	词表匹配	而以	犊牢具，五色食所胜，而以*木禺马*代驹焉。↵	人名
012_孝武本纪	山川	山川	12096	词表匹配	山川	[48.4] 及诸名山川用驹者，悉以*木禺马	地名
012_孝武本纪	明年	明年	12158	词表匹配	明年	与再修封↵↵### 明年与东泰山↵↵[49.	时间
012_孝武本纪	东泰山	东泰山	12161	词表匹配	东泰山	封↵↵### 明年与东泰山↵↵[49.1] 其	地名
012_孝武本纪	明年	明年	12174	词表匹配	明年	↵↵[49.1] 其明年，东巡=海=上，考神	时间
012_孝武本纪	神仙	神仙	12185	词表匹配	神仙	年，东巡=海=上，考神仙之属，未有验者。↵↵	神话
012_孝武本纪	方士	方士	12204	词表匹配	方士	。↵↵[49.2] 方士有言"〚黄帝〛时为*	制度
012_孝武本纪	神人	神人	12225	词表匹配	神人	*五城十二楼*，以候神人於执期，命曰迎年"。	神话
012_孝武本纪	上帝	上帝	12273	词表匹配	上帝	49.4] 上亲礼祠上帝，衣上黄焉。↵↵[5	神话
012_孝武本纪	南方	南方	12496	词表匹配	南方	*者，在=泰山=下阯南方，方士多言此仙人之闾	地名
012_孝武本纪	方士	方士	12499	词表匹配	方士	在=泰山=下阯南方，方士多言此仙人之闾也，故	制度
012_孝武本纪	仙人	仙人	12504	词表匹配	仙人	下阯南方，方士多言此仙人之闾也，故上亲禅焉。	神话
012_孝武本纪	岁时	岁时	12665	词表匹配	岁时	@宽舒@之$祠官$以岁时致礼。↵↵[52.3	时间
012_孝武本纪	方士	方士	12740	词表匹配	方士	。↵↵[52.5] 方士所兴祠，各自主，其人	制度
012_孝武本纪	汉武帝	今上	12788	词表匹配	今上	。↵↵[52.7] 今上^封禅^，其後%十二	人名
012_孝武本纪	方士	方士	12828	词表匹配	方士	↵↵[52.8] 而方士之候祠神人，入=海=	制度
012_孝武本纪	神人	神人	12833	词表匹配	神人	.8] 而方士之候祠神人，入=海=求〚蓬莱〛	神话
012_孝武本纪	大人	大人	12873	词表匹配	大人	孙卿@之候神者，犹以大人迹为解，无其效。↵↵	官职
012_孝武本纪	方士	方士	12900	词表匹配	方士	0] $天子$益怠厌方士之怪迂语矣，然终羁縻	制度
012_孝武本纪	方士	方士	12935	词表匹配	方士	.11] 自此之後，方士言祠神者弥众，然其效	制度
012_孝武本纪	司马迁	太史公	12956	词表匹配	太史公	效可睹矣。↵↵## 太史公曰↵↵[53.1] 	人名
012_孝武本纪	天地	天地	12980	词表匹配	天地	太史公$曰：余从巡祭天地诸神名山川而^封禅^	天文
012_孝武本纪	山川	山川	12985	词表匹配	山川	：余从巡祭天地诸神名山川而^封禅^焉。↵↵[	地名
012_孝武本纪	方士	方士	13017	词表匹配	方士	宫=*侍祠神语，究观方士$祠官$之言，於是退	制度
012_孝武本纪	鬼神	鬼神	13039	词表匹配	鬼神	而论次自古以来用事於鬼神者，具见其表里。↵↵	神话
012_孝武本纪	俎豆	俎豆	13079	词表匹配	俎豆	↵[53.4] 至若俎豆*珪**币*之详，献	器物
012_孝武本纪	有司	有司	13096	词表匹配	有司	*之详，献酬之礼，则有司存焉。↵↵## 赞曰	官职
012_孝武本纪	汉武帝	汉武帝	13130	词表匹配	汉武帝	为後人所作赞语，评价汉武帝求仙封禅之事↵[54	人名
012_孝武本纪	封禅	封禅	13135	词表匹配	封禅	赞语，评价汉武帝求仙封禅之事↵[54] $孝	制度
012_孝武本纪	神明	神明	13165	词表匹配	神明	平。↵志尚奢丽，尤敬神明。↵坛开八道，接通五	神话
