章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
005_秦本纪	秦宁公	宁公	1907	词表匹配	宁公	公@。↵## 文公、宁公↵↵[7] @文公@	人名
005_秦本纪	七百人	七百人	1950	词表匹配	七百人	三年%，@文公@以兵七百人东猎。↵↵[7.3]	时间
005_秦本纪	三人	三人	2436	词表匹配	三人	卒，葬=西山=。生子三人，长男@武公@为太子	时间
005_秦本纪	子而立	子而立	2498	词表匹配	子而立	威垒@、@三父@废太子而立@出子@为君。↵↵[	人名
005_秦本纪	鲁武公	武公	2580	词表匹配	武公	@武公@。↵↵## 武公、德公↵↵[9] @	人名
005_秦本纪	秦德公	德公	2583	词表匹配	德公	@。↵↵## 武公、德公↵↵[9] @武公@	人名
005_秦本纪	齐昭公	昭公	2667	词表匹配	昭公	郑&@高渠眯@杀其君昭公@。↵↵[9.2] 	人名
005_秦本纪	三人	三人	3049	词表匹配	三人	，立%二年%卒。生子三人：长子@宣公@，中子	时间
005_秦本纪	卫长子	长子	3052	词表匹配	长子	二年%卒。生子三人：长子@宣公@，中子@成公	人名
005_秦本纪	中子	中子	3059	词表匹配	中子	三人：长子@宣公@，中子@成公@，少子@穆公	官职
005_秦本纪	卫长子	长子	3073	词表匹配	长子	公@，少子@穆公@。长子@宣公@立。↵↵##	人名
005_秦本纪	卫宣公	宣公	3086	词表匹配	宣公	宣公@立。↵↵## 宣公、成公↵↵[14] 	人名
